Symbol  ,Date  ,Expiry  ,Option type  ,Strike Price  ,Open  ,High  ,Low  ,Close  ,LTP  ,Settle Price  ,No. of contracts  ,Turnover * in  ₹ Lakhs,Premium Turnover ** in   ₹ Lakhs,Open Int  ,Change in OI  ,Underlying Value  
NIFTY,15-Jul-2026,25-Aug-2026,PE,21800.00,23.70,25.70,21.30,23.80,23.80,15.30,79.00,1120.57,1.14,24440.00,-650.00,24078.50
NIFTY,15-Jul-2026,25-Aug-2026,PE,22900.00,80.80,92.70,65.00,77.70,77.30,77.70,948.00,14156.93,45.95,85345.00,9685.00,24078.50
NIFTY,15-Jul-2026,25-Aug-2026,PE,22450.00,46.30,47.70,38.10,43.25,42.70,43.25,27.00,394.74,0.74,11895.00,780.00,24078.50
NIFTY,15-Jul-2026,25-Aug-2026,PE,26050.00,-,-,-,2002.60,-,1852.05,-,-,-,-,-,24078.50
NIFTY,15-Jul-2026,25-Aug-2026,PE,23300.00,141.60,158.20,109.90,133.55,132.50,133.55,2055.00,31293.00,170.03,233350.00,22945.00,24078.50
NIFTY,15-Jul-2026,25-Aug-2026,PE,24950.00,792.00,793.95,792.00,793.95,793.95,965.00,2.00,33.47,1.03,390.00,-,24078.50
NIFTY,15-Jul-2026,25-Aug-2026,PE,25150.00,-,-,-,1157.50,1157.50,1109.75,-,-,-,195.00,-,24078.50
NIFTY,15-Jul-2026,29-Sep-2026,PE,27000.00,2550.00,2655.00,2500.00,2629.05,2628.10,2629.05,95.00,1825.10,157.85,1363515.00,-195.00,24078.50
NIFTY,15-Jul-2026,29-Sep-2026,PE,22900.00,130.80,151.60,121.00,142.40,141.10,142.40,209.00,3129.56,18.59,44330.00,1495.00,24078.50
NIFTY,15-Jul-2026,29-Sep-2026,PE,22750.00,110.35,127.45,106.80,120.20,120.20,120.20,21.00,312.14,1.60,5070.00,-65.00,24078.50
NIFTY,15-Jul-2026,29-Sep-2026,PE,24250.00,473.55,545.70,456.70,513.80,511.95,513.80,30.00,483.09,10.21,4030.00,1170.00,24078.50
NIFTY,15-Jul-2026,29-Sep-2026,PE,23950.00,353.25,412.60,341.85,395.15,392.95,395.15,13.00,205.57,3.19,1950.00,130.00,24078.50
NIFTY,15-Jul-2026,29-Sep-2026,PE,22000.00,61.20,63.25,47.90,56.95,56.05,56.95,3157.00,45254.98,109.88,183430.00,73385.00,24078.50
NIFTY,15-Jul-2026,29-Sep-2026,PE,21750.00,48.85,48.85,40.70,48.45,48.45,52.95,7.00,99.17,0.21,390.00,-130.00,24078.50
NIFTY,15-Jul-2026,29-Sep-2026,PE,25900.00,-,-,-,1898.75,-,1716.25,-,-,-,-,-,24078.50
NIFTY,15-Jul-2026,29-Sep-2026,PE,26000.00,1635.05,1750.00,1573.35,1701.55,1700.00,1701.55,53.00,952.80,57.10,580850.00,585.00,24078.50
NIFTY,15-Jul-2026,29-Sep-2026,PE,25550.00,-,-,-,1632.65,-,1452.40,-,-,-,-,-,24078.50
NIFTY,15-Jul-2026,29-Sep-2026,PE,25950.00,-,-,-,1938.00,-,1755.35,-,-,-,-,-,24078.50
NIFTY,15-Jul-2026,29-Sep-2026,PE,23600.00,267.05,309.00,246.00,283.05,282.90,283.05,215.00,3336.57,38.47,29965.00,1690.00,24078.50
NIFTY,15-Jul-2026,29-Sep-2026,PE,16500.00,6.95,7.15,5.60,6.75,6.70,6.75,946.00,10149.98,4.13,158080.00,6305.00,24078.50
NIFTY,15-Jul-2026,29-Sep-2026,PE,26050.00,-,-,-,2017.50,-,1834.65,-,-,-,-,-,24078.50
NIFTY,15-Jul-2026,29-Sep-2026,PE,24700.00,691.70,762.05,649.00,734.60,737.60,734.60,77.00,1270.41,34.18,15860.00,-520.00,24078.50
NIFTY,15-Jul-2026,29-Sep-2026,PE,24300.00,529.55,578.05,470.00,540.10,540.00,540.10,199.00,3211.58,68.38,35945.00,3835.00,24078.50
NIFTY,15-Jul-2026,29-Sep-2026,PE,23300.00,196.60,233.15,180.00,210.15,208.00,210.15,189.00,2886.36,23.95,49920.00,3120.00,24078.50
NIFTY,15-Jul-2026,29-Sep-2026,PE,24900.00,776.00,778.40,776.00,776.05,776.05,1017.80,27.00,450.62,13.63,2470.00,-1430.00,24078.50
NIFTY,15-Jul-2026,29-Sep-2026,PE,24200.00,487.00,533.40,429.30,493.80,493.65,493.80,513.00,8222.37,152.88,30095.00,6955.00,24078.50
NIFTY,15-Jul-2026,18-Aug-2026,PE,25400.00,-,-,-,1326.35,-,1292.30,-,-,-,-,-,24078.50
NIFTY,15-Jul-2026,18-Aug-2026,PE,23550.00,158.90,195.10,158.90,195.10,195.10,225.95,8.00,123.44,0.98,520.00,520.00,24078.50
NIFTY,15-Jul-2026,18-Aug-2026,PE,22550.00,-,-,-,52.10,-,45.80,-,-,-,-,-,24078.50
NIFTY,15-Jul-2026,18-Aug-2026,PE,24450.00,-,-,-,647.15,-,618.85,-,-,-,-,-,24078.50
NIFTY,15-Jul-2026,18-Aug-2026,PE,25600.00,-,-,-,1494.85,-,1460.25,-,-,-,-,-,24078.50
NIFTY,15-Jul-2026,18-Aug-2026,PE,23350.00,133.90,147.15,133.90,147.15,147.15,171.80,9.00,137.41,0.81,585.00,585.00,24078.50
NIFTY,15-Jul-2026,25-Aug-2026,PE,22200.00,37.00,37.30,29.15,32.75,32.50,32.75,630.00,9104.24,13.34,65390.00,6500.00,24078.50
NIFTY,15-Jul-2026,25-Aug-2026,PE,24500.00,631.25,636.15,487.85,582.10,578.45,582.10,6795.00,110571.85,2361.47,1708785.00,77610.00,24078.50
NIFTY,15-Jul-2026,25-Aug-2026,PE,21650.00,20.70,20.70,20.50,20.50,20.50,11.05,2.00,28.17,0.03,1755.00,-65.00,24078.50
NIFTY,15-Jul-2026,25-Aug-2026,PE,24900.00,826.70,846.05,745.00,846.05,846.05,846.05,10.00,167.08,5.23,43550.00,-130.00,24078.50
NIFTY,15-Jul-2026,25-Aug-2026,PE,21850.00,24.00,26.80,23.60,24.80,24.80,16.95,21.00,298.59,0.34,1625.00,-195.00,24078.50
NIFTY,15-Jul-2026,25-Aug-2026,PE,26250.00,2075.00,2075.00,2075.00,2075.00,2075.00,2032.95,1.00,18.41,1.35,65.00,65.00,24078.50
NIFTY,15-Jul-2026,25-Aug-2026,PE,26300.00,1980.00,2041.00,1980.00,2041.00,2041.00,2078.85,4.00,73.58,5.20,1625.00,130.00,24078.50
NIFTY,15-Jul-2026,25-Aug-2026,PE,23400.00,153.80,180.95,125.50,153.85,154.70,153.85,2156.00,32992.74,199.98,181545.00,8775.00,24078.50
NIFTY,15-Jul-2026,25-Aug-2026,PE,22150.00,29.50,35.25,27.50,31.40,30.80,31.40,44.00,634.40,0.91,8385.00,390.00,24078.50
NIFTY,15-Jul-2026,25-Aug-2026,PE,21450.00,19.00,19.00,18.30,18.30,18.30,7.05,19.00,265.14,0.23,1690.00,-,24078.50
NIFTY,15-Jul-2026,25-Aug-2026,PE,21950.00,25.55,29.75,24.20,29.75,29.75,20.80,15.00,214.27,0.26,2535.00,-65.00,24078.50
NIFTY,15-Jul-2026,25-Aug-2026,PE,23900.00,291.30,337.00,243.10,296.35,289.95,296.35,1834.00,28820.63,329.44,154700.00,33020.00,24078.50
NIFTY,15-Jul-2026,25-Aug-2026,PE,23850.00,257.05,306.95,227.00,278.40,277.05,278.40,109.00,1709.09,19.32,15210.00,585.00,24078.50
NIFTY,15-Jul-2026,25-Aug-2026,PE,21350.00,16.50,17.30,16.50,17.30,17.30,5.55,8.00,111.11,0.09,325.00,195.00,24078.50
NIFTY,15-Jul-2026,25-Aug-2026,PE,24300.00,464.05,520.45,391.25,472.50,463.20,472.50,1995.00,32083.30,572.27,269360.00,25350.00,24078.50
NIFTY,15-Jul-2026,25-Aug-2026,PE,21400.00,18.45,18.45,17.00,17.95,17.95,6.25,76.00,1058.04,0.88,3640.00,-1040.00,24078.50
NIFTY,15-Jul-2026,25-Aug-2026,PE,22550.00,45.85,56.05,42.10,48.70,47.75,48.70,46.00,675.65,1.41,15665.00,390.00,24078.50
NIFTY,15-Jul-2026,25-Aug-2026,PE,24400.00,503.15,575.30,438.00,524.00,525.95,524.00,734.00,11872.17,230.93,147420.00,3445.00,24078.50
NIFTY,15-Jul-2026,25-Aug-2026,PE,23200.00,123.00,138.90,95.15,117.15,115.10,117.15,3808.00,57703.28,278.64,332085.00,42835.00,24078.50
NIFTY,15-Jul-2026,25-Aug-2026,PE,22750.00,57.85,74.30,53.10,64.20,63.55,64.20,84.00,1245.24,3.09,26455.00,1950.00,24078.50
NIFTY,15-Jul-2026,25-Aug-2026,PE,23650.00,215.00,235.05,176.70,213.95,213.30,213.95,116.00,1798.34,15.13,10855.00,-65.00,24078.50
NIFTY,15-Jul-2026,25-Aug-2026,PE,22700.00,70.40,72.80,50.65,59.30,59.05,59.30,1224.00,18107.13,47.01,111410.00,8775.00,24078.50
NIFTY,15-Jul-2026,25-Aug-2026,PE,23550.00,180.95,204.75,153.85,187.45,185.00,187.45,94.00,1449.70,10.79,15665.00,1755.00,24078.50
NIFTY,15-Jul-2026,25-Aug-2026,PE,25750.00,-,-,-,1771.20,-,1589.70,-,-,-,-,-,24078.50
NIFTY,15-Jul-2026,25-Aug-2026,PE,26100.00,-,-,-,1919.10,1919.10,1896.85,-,-,-,65.00,-,24078.50
NIFTY,15-Jul-2026,25-Aug-2026,PE,22000.00,31.05,32.45,24.25,27.45,27.60,27.45,4765.00,68221.82,82.32,742430.00,44915.00,24078.50
NIFTY,15-Jul-2026,25-Aug-2026,PE,22350.00,36.00,39.70,34.30,37.95,37.95,37.95,9.00,130.97,0.22,6435.00,260.00,24078.50
NIFTY,15-Jul-2026,25-Aug-2026,PE,25350.00,-,-,-,808.20,808.20,1261.60,-,-,-,195.00,-,24078.50
NIFTY,15-Jul-2026,25-Aug-2026,PE,21200.00,18.15,19.05,14.90,17.10,17.15,17.10,1116.00,15390.52,12.04,480610.00,17940.00,24078.50
NIFTY,15-Jul-2026,25-Aug-2026,PE,22250.00,33.40,41.00,31.00,34.35,33.65,34.35,47.00,680.84,1.10,6825.00,390.00,24078.50
NIFTY,15-Jul-2026,25-Aug-2026,PE,21750.00,-,-,-,23.20,23.20,13.75,-,-,-,1755.00,-,24078.50
NIFTY,15-Jul-2026,25-Aug-2026,PE,22050.00,27.50,31.30,26.05,28.15,28.05,28.15,52.00,746.23,0.94,2210.00,-585.00,24078.50
NIFTY,15-Jul-2026,25-Aug-2026,PE,25600.00,-,-,-,1658.25,-,1463.45,-,-,-,-,-,24078.50
NIFTY,15-Jul-2026,25-Aug-2026,PE,25950.00,-,-,-,1923.90,-,1763.30,-,-,-,-,-,24078.50
NIFTY,15-Jul-2026,25-Aug-2026,PE,25800.00,-,-,-,1472.60,1472.60,1632.60,-,-,-,260.00,-,24078.50
NIFTY,15-Jul-2026,25-Aug-2026,PE,23950.00,286.90,355.00,260.00,311.90,314.50,311.90,135.00,2127.72,26.11,18265.00,-390.00,24078.50
NIFTY,15-Jul-2026,25-Aug-2026,PE,26000.00,1771.80,1853.75,1667.00,1819.00,1810.25,1819.00,1454.00,26201.69,1629.09,521625.00,76050.00,24078.50
NIFTY,15-Jul-2026,25-Aug-2026,PE,21600.00,20.80,22.40,18.60,22.40,22.40,9.90,99.00,1391.25,1.29,28795.00,3120.00,24078.50
NIFTY,15-Jul-2026,25-Aug-2026,PE,23750.00,217.25,280.00,202.65,244.00,243.55,244.00,201.00,3133.00,30.06,22360.00,845.00,24078.50
NIFTY,15-Jul-2026,25-Aug-2026,PE,22300.00,40.00,42.85,31.55,35.70,35.05,35.70,1732.00,25144.87,39.53,142545.00,20475.00,24078.50
NIFTY,15-Jul-2026,25-Aug-2026,PE,22950.00,74.95,97.65,70.20,82.25,81.25,82.25,55.00,823.33,2.87,28340.00,390.00,24078.50
NIFTY,15-Jul-2026,25-Aug-2026,PE,24050.00,346.30,399.15,295.75,356.05,356.65,356.05,448.00,7103.51,100.15,275275.00,3835.00,24078.50
NIFTY,15-Jul-2026,25-Aug-2026,PE,25250.00,-,-,-,1736.20,1736.20,1184.25,-,-,-,65.00,-,24078.50
NIFTY,15-Jul-2026,25-Aug-2026,PE,24650.00,682.00,682.00,656.40,656.40,656.40,767.90,8.00,131.64,3.46,1430.00,130.00,24078.50
NIFTY,15-Jul-2026,25-Aug-2026,PE,23800.00,266.00,297.95,212.55,260.80,259.95,260.80,2838.00,44359.35,455.49,328120.00,4810.00,24078.50
NIFTY,15-Jul-2026,25-Aug-2026,PE,25050.00,-,-,-,1127.35,1124.50,1035.70,-,-,-,325.00,-,24078.50
NIFTY,15-Jul-2026,25-Aug-2026,PE,22400.00,39.75,48.65,35.65,40.65,40.00,40.65,719.00,10487.30,18.66,94770.00,1040.00,24078.50
NIFTY,15-Jul-2026,25-Aug-2026,PE,23000.00,95.00,106.55,73.55,88.85,88.05,88.85,12738.00,191143.17,710.07,1410955.00,112450.00,24078.50
NIFTY,15-Jul-2026,25-Aug-2026,PE,24150.00,388.95,444.05,328.95,396.90,394.55,396.90,312.00,4973.25,75.63,17875.00,3510.00,24078.50
NIFTY,15-Jul-2026,25-Aug-2026,PE,25400.00,1219.05,1251.40,1141.20,1251.40,1251.40,1301.05,44.00,761.00,34.56,1430.00,520.00,24078.50
NIFTY,15-Jul-2026,25-Aug-2026,PE,24700.00,681.15,765.75,606.45,706.75,703.40,706.75,158.00,2604.63,67.94,58760.00,3705.00,24078.50
NIFTY,15-Jul-2026,25-Aug-2026,PE,24550.00,529.95,665.95,529.95,610.75,610.75,707.45,11.00,179.85,4.32,1755.00,-130.00,24078.50
NIFTY,15-Jul-2026,25-Aug-2026,PE,25450.00,-,-,-,1155.50,1155.50,1340.95,-,-,-,65.00,-,24078.50
NIFTY,15-Jul-2026,25-Aug-2026,PE,25500.00,1308.00,1393.15,1206.00,1349.20,1350.95,1349.20,952.00,16558.18,778.78,457210.00,45630.00,24078.50
NIFTY,15-Jul-2026,25-Aug-2026,PE,25900.00,-,-,-,1635.00,1635.00,1719.40,-,-,-,195.00,-,24078.50
NIFTY,15-Jul-2026,25-Aug-2026,PE,24200.00,412.20,473.00,349.00,422.50,418.10,422.50,5711.00,91301.35,1467.32,325975.00,-10270.00,24078.50
NIFTY,15-Jul-2026,25-Aug-2026,PE,25200.00,1023.25,1145.35,958.85,1082.10,1081.00,1082.10,32.00,545.95,21.79,11765.00,325.00,24078.50
NIFTY,15-Jul-2026,25-Aug-2026,PE,25550.00,-,-,-,1249.75,1249.75,1422.15,-,-,-,65.00,-,24078.50
NIFTY,15-Jul-2026,18-Aug-2026,PE,22850.00,-,-,-,87.80,-,78.65,-,-,-,-,-,24078.50
NIFTY,15-Jul-2026,18-Aug-2026,PE,23450.00,137.30,169.60,137.30,169.60,169.60,197.40,7.00,107.43,0.73,455.00,455.00,24078.50
NIFTY,15-Jul-2026,18-Aug-2026,PE,25350.00,-,-,-,1285.35,-,1251.45,-,-,-,-,-,24078.50
NIFTY,15-Jul-2026,18-Aug-2026,PE,24850.00,-,-,-,905.00,-,873.50,-,-,-,-,-,24078.50
NIFTY,15-Jul-2026,18-Aug-2026,PE,24950.00,-,-,-,976.25,-,944.15,-,-,-,-,-,24078.50
NIFTY,15-Jul-2026,18-Aug-2026,PE,24150.00,-,-,-,484.90,-,459.80,-,-,-,-,-,24078.50
NIFTY,15-Jul-2026,18-Aug-2026,PE,24550.00,-,-,-,707.30,-,678.10,-,-,-,-,-,24078.50
NIFTY,15-Jul-2026,18-Aug-2026,PE,23400.00,148.40,158.00,147.00,147.00,147.00,185.25,7.00,107.16,0.69,455.00,455.00,24078.50
NIFTY,15-Jul-2026,18-Aug-2026,PE,24650.00,-,-,-,770.40,-,740.35,-,-,-,-,-,24078.50
NIFTY,15-Jul-2026,18-Aug-2026,PE,24800.00,-,-,-,870.30,-,839.15,-,-,-,-,-,24078.50
NIFTY,15-Jul-2026,18-Aug-2026,PE,23050.00,-,-,-,120.70,-,109.35,-,-,-,-,-,24078.50
NIFTY,15-Jul-2026,18-Aug-2026,PE,23100.00,78.45,100.40,78.45,100.40,100.40,118.30,9.00,135.69,0.56,585.00,585.00,24078.50
NIFTY,15-Jul-2026,18-Aug-2026,PE,22900.00,-,-,-,95.25,-,85.55,-,-,-,-,-,24078.50
NIFTY,15-Jul-2026,18-Aug-2026,PE,22500.00,-,-,-,47.55,-,41.65,-,-,-,-,-,24078.50
NIFTY,15-Jul-2026,18-Aug-2026,PE,25750.00,-,-,-,1625.45,-,1590.60,-,-,-,-,-,24078.50
NIFTY,15-Jul-2026,18-Aug-2026,PE,24200.00,315.50,437.55,315.50,387.80,387.80,484.25,41.00,655.44,10.51,455.00,455.00,24078.50
NIFTY,15-Jul-2026,18-Aug-2026,PE,23750.00,212.00,253.85,212.00,230.40,230.40,291.70,5.00,77.97,0.78,325.00,325.00,24078.50
NIFTY,15-Jul-2026,18-Aug-2026,PE,23150.00,-,-,-,140.40,-,127.80,-,-,-,-,-,24078.50
NIFTY,15-Jul-2026,18-Aug-2026,PE,22350.00,-,-,-,35.70,-,30.95,-,-,-,-,-,24078.50
NIFTY,15-Jul-2026,18-Aug-2026,PE,25700.00,-,-,-,1581.55,-,1546.75,-,-,-,-,-,24078.50
NIFTY,15-Jul-2026,18-Aug-2026,PE,25050.00,-,-,-,1051.15,-,1018.45,-,-,-,-,-,24078.50
NIFTY,15-Jul-2026,18-Aug-2026,PE,22300.00,-,-,-,32.35,-,27.95,-,-,-,-,-,24078.50
NIFTY,15-Jul-2026,18-Aug-2026,PE,24900.00,-,-,-,940.30,-,908.50,-,-,-,-,-,24078.50
NIFTY,15-Jul-2026,18-Aug-2026,PE,25800.00,-,-,-,1669.70,-,1634.80,-,-,-,-,-,24078.50
NIFTY,15-Jul-2026,18-Aug-2026,PE,22650.00,-,-,-,62.40,-,55.20,-,-,-,-,-,24078.50
NIFTY,15-Jul-2026,18-Aug-2026,PE,23250.00,98.65,127.55,98.65,127.55,127.55,148.60,14.00,212.67,1.09,910.00,910.00,24078.50
NIFTY,15-Jul-2026,18-Aug-2026,PE,23850.00,-,-,-,350.55,-,329.05,-,-,-,-,-,24078.50
NIFTY,15-Jul-2026,18-Aug-2026,PE,25000.00,-,-,-,1012.85,-,980.45,-,-,-,-,-,24078.50
NIFTY,15-Jul-2026,18-Aug-2026,PE,23650.00,183.75,220.70,183.75,209.60,209.60,257.35,7.00,108.55,0.94,455.00,455.00,24078.50
NIFTY,15-Jul-2026,18-Aug-2026,PE,23200.00,90.95,116.40,90.95,98.70,98.70,98.70,11.00,166.63,0.75,715.00,715.00,24078.50
NIFTY,15-Jul-2026,18-Aug-2026,PE,25450.00,-,-,-,1367.80,-,1333.60,-,-,-,-,-,24078.50
NIFTY,15-Jul-2026,18-Aug-2026,PE,23000.00,61.00,83.65,61.00,73.45,70.55,73.45,93.00,1394.60,4.25,3835.00,3835.00,24078.50
NIFTY,15-Jul-2026,18-Aug-2026,PE,24100.00,-,-,-,460.60,-,436.05,-,-,-,-,-,24078.50
NIFTY,15-Jul-2026,18-Aug-2026,PE,23600.00,-,-,-,259.60,-,241.30,-,-,-,-,-,24078.50
NIFTY,15-Jul-2026,18-Aug-2026,PE,24350.00,-,-,-,589.95,-,562.70,-,-,-,-,-,24078.50
NIFTY,15-Jul-2026,18-Aug-2026,PE,25500.00,-,-,-,1409.70,-,1375.35,-,-,-,-,-,24078.50
NIFTY,15-Jul-2026,18-Aug-2026,PE,24750.00,-,-,-,836.30,-,805.55,-,-,-,-,-,24078.50
NIFTY,15-Jul-2026,18-Aug-2026,PE,24300.00,461.05,461.05,443.80,450.60,457.40,450.60,14.00,225.31,4.18,650.00,650.00,24078.50
NIFTY,15-Jul-2026,18-Aug-2026,PE,22700.00,-,-,-,68.10,-,60.45,-,-,-,-,-,24078.50
NIFTY,15-Jul-2026,18-Aug-2026,PE,25150.00,-,-,-,1126.45,-,1093.30,-,-,-,-,-,24078.50
NIFTY,15-Jul-2026,18-Aug-2026,PE,24500.00,-,-,-,676.85,-,648.10,-,-,-,-,-,24078.50
NIFTY,15-Jul-2026,18-Aug-2026,PE,22800.00,-,-,-,80.80,-,72.15,-,-,-,-,-,24078.50
NIFTY,15-Jul-2026,18-Aug-2026,PE,25100.00,-,-,-,1088.10,-,1056.15,-,-,-,-,-,24078.50
NIFTY,15-Jul-2026,18-Aug-2026,PE,23900.00,-,-,-,371.00,-,348.85,-,-,-,-,-,24078.50
NIFTY,15-Jul-2026,18-Aug-2026,PE,25300.00,-,-,-,1244.85,-,1211.10,-,-,-,-,-,24078.50
NIFTY,15-Jul-2026,18-Aug-2026,PE,25250.00,-,-,-,1204.85,-,1171.30,-,-,-,-,-,24078.50
NIFTY,15-Jul-2026,18-Aug-2026,PE,22750.00,-,-,-,74.25,-,66.10,-,-,-,-,-,24078.50
NIFTY,15-Jul-2026,18-Aug-2026,PE,24000.00,-,-,-,414.25,-,390.90,-,-,-,-,-,24078.50
NIFTY,15-Jul-2026,18-Aug-2026,PE,23300.00,115.05,137.00,115.05,137.00,137.00,159.90,12.00,182.77,1.03,780.00,780.00,24078.50
NIFTY,15-Jul-2026,18-Aug-2026,PE,24700.00,-,-,-,803.00,-,772.60,-,-,-,-,-,24078.50
NIFTY,15-Jul-2026,18-Aug-2026,PE,22600.00,-,-,-,57.05,-,50.35,-,-,-,-,-,24078.50
NIFTY,15-Jul-2026,18-Aug-2026,PE,25650.00,-,-,-,1538.00,-,1503.30,-,-,-,-,-,24078.50
NIFTY,15-Jul-2026,18-Aug-2026,PE,23500.00,-,-,-,228.30,-,211.35,-,-,-,-,-,24078.50
NIFTY,15-Jul-2026,18-Aug-2026,PE,24050.00,-,-,-,437.00,-,413.05,-,-,-,-,-,24078.50
NIFTY,15-Jul-2026,18-Aug-2026,PE,22950.00,-,-,-,103.25,-,93.00,-,-,-,-,-,24078.50
NIFTY,15-Jul-2026,18-Aug-2026,PE,22400.00,-,-,-,39.35,-,34.25,-,-,-,-,-,24078.50
NIFTY,15-Jul-2026,18-Aug-2026,PE,24600.00,-,-,-,738.50,-,708.90,-,-,-,-,-,24078.50
NIFTY,15-Jul-2026,18-Aug-2026,PE,22450.00,-,-,-,43.30,-,37.80,-,-,-,-,-,24078.50
NIFTY,15-Jul-2026,18-Aug-2026,PE,23800.00,255.10,255.10,255.10,255.10,255.10,310.00,1.00,15.64,0.17,65.00,65.00,24078.50
NIFTY,15-Jul-2026,18-Aug-2026,PE,24400.00,516.95,516.95,497.70,504.75,497.70,504.75,11.00,178.14,3.68,455.00,455.00,24078.50
NIFTY,15-Jul-2026,18-Aug-2026,PE,24250.00,-,-,-,535.85,-,509.60,-,-,-,-,-,24078.50
NIFTY,15-Jul-2026,18-Aug-2026,PE,23700.00,197.35,239.60,197.35,218.00,218.00,274.15,10.00,155.49,1.44,650.00,650.00,24078.50
NIFTY,15-Jul-2026,18-Aug-2026,PE,25200.00,-,-,-,1165.40,-,1132.05,-,-,-,-,-,24078.50
NIFTY,15-Jul-2026,18-Aug-2026,PE,23950.00,-,-,-,392.25,-,369.50,-,-,-,-,-,24078.50
NIFTY,15-Jul-2026,11-Aug-2026,PE,21900.00,-,-,-,6.40,-,5.95,-,-,-,-,-,24078.50
NIFTY,15-Jul-2026,11-Aug-2026,PE,24300.00,401.50,485.60,347.00,430.40,431.20,430.40,284.00,4555.97,70.19,11960.00,10270.00,24078.50
NIFTY,15-Jul-2026,11-Aug-2026,PE,26100.00,-,-,-,1628.10,-,1929.20,-,-,-,-,-,24078.50
NIFTY,15-Jul-2026,11-Aug-2026,PE,22850.00,42.20,42.20,42.20,42.20,42.20,56.90,1.00,14.88,0.03,1300.00,-,24078.50
NIFTY,15-Jul-2026,11-Aug-2026,PE,25300.00,-,-,-,980.20,-,1208.15,-,-,-,-,-,24078.50
NIFTY,15-Jul-2026,11-Aug-2026,PE,23150.00,70.60,73.90,60.80,70.00,70.00,70.00,5.00,75.46,0.22,390.00,65.00,24078.50
NIFTY,15-Jul-2026,11-Aug-2026,PE,21700.00,-,-,-,3.85,-,3.35,-,-,-,-,-,24078.50
NIFTY,15-Jul-2026,11-Aug-2026,PE,25650.00,-,-,-,1248.25,-,1512.55,-,-,-,-,-,24078.50
NIFTY,15-Jul-2026,11-Aug-2026,PE,26000.00,-,-,-,1540.80,-,1834.75,-,-,-,-,-,24078.50
NIFTY,15-Jul-2026,11-Aug-2026,PE,23350.00,96.75,120.00,82.70,99.95,101.20,99.95,26.00,396.26,1.65,845.00,130.00,24078.50
NIFTY,15-Jul-2026,11-Aug-2026,PE,22050.00,-,-,-,9.20,-,8.95,-,-,-,-,-,24078.50
NIFTY,15-Jul-2026,11-Aug-2026,PE,22950.00,43.10,55.80,41.35,55.00,55.00,69.15,49.00,732.43,1.47,3315.00,1560.00,24078.50
NIFTY,15-Jul-2026,11-Aug-2026,PE,22150.00,-,-,-,11.65,-,11.65,-,-,-,-,-,24078.50
NIFTY,15-Jul-2026,11-Aug-2026,PE,22250.00,-,-,-,53.50,53.50,14.95,-,-,-,65.00,-,24078.50
NIFTY,15-Jul-2026,11-Aug-2026,PE,22700.00,-,-,-,43.50,43.50,41.90,-,-,-,1690.00,-,24078.50
NIFTY,15-Jul-2026,11-Aug-2026,PE,23550.00,134.60,165.60,117.85,139.05,138.75,139.05,12.00,184.72,1.03,1495.00,260.00,24078.50
NIFTY,15-Jul-2026,11-Aug-2026,PE,22200.00,12.65,12.65,12.65,12.65,12.65,13.20,1.00,14.44,0.01,65.00,65.00,24078.50
NIFTY,15-Jul-2026,11-Aug-2026,PE,25400.00,-,-,-,1054.95,-,1292.85,-,-,-,-,-,24078.50
NIFTY,15-Jul-2026,11-Aug-2026,PE,25700.00,-,-,-,1288.70,-,1557.65,-,-,-,-,-,24078.50
NIFTY,15-Jul-2026,11-Aug-2026,PE,24050.00,368.00,368.00,241.15,301.55,299.10,301.55,109.00,1724.25,20.31,5590.00,3640.00,24078.50
NIFTY,15-Jul-2026,11-Aug-2026,PE,21800.00,-,-,-,5.00,-,4.50,-,-,-,-,-,24078.50
NIFTY,15-Jul-2026,11-Aug-2026,PE,25250.00,-,-,-,944.30,-,1166.50,-,-,-,-,-,24078.50
NIFTY,15-Jul-2026,11-Aug-2026,PE,24500.00,490.70,558.00,441.35,552.50,552.50,552.50,71.00,1152.54,21.86,3510.00,2600.00,24078.50
NIFTY,15-Jul-2026,11-Aug-2026,PE,22400.00,8.90,29.95,8.90,19.00,19.30,19.00,29.00,422.61,0.37,-,-,24078.50
NIFTY,15-Jul-2026,11-Aug-2026,PE,23200.00,71.00,85.20,63.00,77.80,78.45,77.80,45.00,680.72,2.12,4160.00,1170.00,24078.50
NIFTY,15-Jul-2026,11-Aug-2026,PE,23300.00,89.20,101.05,74.60,88.85,88.85,88.85,37.00,562.39,2.02,715.00,130.00,24078.50
NIFTY,15-Jul-2026,11-Aug-2026,PE,24450.00,-,-,-,465.00,-,589.05,-,-,-,-,-,24078.50
NIFTY,15-Jul-2026,11-Aug-2026,PE,24350.00,418.75,455.35,377.65,447.90,447.90,530.80,37.00,595.48,9.86,2275.00,2210.00,24078.50
NIFTY,15-Jul-2026,11-Aug-2026,PE,23600.00,145.40,181.85,118.00,151.15,153.00,151.15,114.00,1759.25,10.49,4615.00,1950.00,24078.50
NIFTY,15-Jul-2026,11-Aug-2026,PE,22450.00,-,-,-,22.45,-,24.15,-,-,-,-,-,24078.50
NIFTY,15-Jul-2026,11-Aug-2026,PE,24850.00,-,-,-,681.20,-,854.75,-,-,-,-,-,24078.50
NIFTY,15-Jul-2026,11-Aug-2026,PE,24900.00,-,-,-,711.65,-,891.40,-,-,-,-,-,24078.50
