Symbol  ,Date  ,Expiry  ,Option type  ,Strike Price  ,Open  ,High  ,Low  ,Close  ,LTP  ,Settle Price  ,No. of contracts  ,Turnover * in  ₹ Lakhs,Premium Turnover ** in   ₹ Lakhs,Open Int  ,Change in OI  ,Underlying Value  
NIFTY,17-Jul-2026,21-Jul-2026,CE,24300.00,47.35,165.45,40.65,123.55,141.95,123.55,5668872.00,89904521.14,364687.90,6114355.00,18980.00,24334.30
NIFTY,17-Jul-2026,21-Jul-2026,CE,23950.00,225.00,433.30,196.10,378.60,406.55,378.60,60084.00,947310.39,11952.72,257660.00,-109525.00,24334.30
NIFTY,17-Jul-2026,28-Jul-2026,CE,23750.00,466.85,644.25,466.80,614.80,619.15,614.80,183.00,2890.22,65.16,26520.00,-1365.00,24334.30
NIFTY,17-Jul-2026,28-Jul-2026,CE,21200.00,-,-,-,2030.40,2030.40,3172.95,-,-,-,195.00,-,24334.30
NIFTY,17-Jul-2026,28-Jul-2026,CE,26250.00,0.75,0.90,0.70,0.85,0.80,0.85,2618.00,44670.96,1.33,61425.00,-7800.00,24334.30
NIFTY,17-Jul-2026,28-Jul-2026,CE,24000.00,267.00,453.90,253.10,416.85,438.95,416.85,86296.00,1366278.48,20060.88,4164160.00,-895310.00,24334.30
NIFTY,17-Jul-2026,28-Jul-2026,CE,25100.00,6.55,13.25,5.40,11.25,11.65,11.25,70312.00,1147587.89,447.61,1233570.00,460655.00,24334.30
NIFTY,17-Jul-2026,28-Jul-2026,CE,25800.00,1.20,1.25,1.00,1.20,1.20,1.20,8892.00,149125.25,6.41,436540.00,-390.00,24334.30
NIFTY,17-Jul-2026,28-Jul-2026,CE,24300.00,118.65,251.50,113.05,221.65,235.35,221.65,164565.00,2620004.65,20700.47,3301415.00,600015.00,24334.30
NIFTY,17-Jul-2026,28-Jul-2026,CE,23600.00,573.00,791.20,573.00,748.45,780.00,748.45,629.00,9927.52,278.66,116610.00,4680.00,24334.30
NIFTY,17-Jul-2026,28-Jul-2026,CE,25300.00,3.35,5.30,3.20,4.75,4.95,4.75,23427.00,385320.03,63.02,770055.00,191230.00,24334.30
NIFTY,17-Jul-2026,28-Jul-2026,CE,24100.00,209.80,381.30,201.20,346.00,368.40,346.00,88534.00,1403294.79,16409.68,1994070.00,-613015.00,24334.30
NIFTY,17-Jul-2026,28-Jul-2026,CE,23000.00,1116.05,1360.00,1109.20,1321.20,1345.00,1321.20,1577.00,24855.51,1279.36,630695.00,-65.00,24334.30
NIFTY,17-Jul-2026,28-Jul-2026,CE,23450.00,803.15,910.05,803.15,897.10,898.40,897.10,11.00,173.86,6.19,8840.00,130.00,24334.30
NIFTY,17-Jul-2026,28-Jul-2026,CE,25900.00,1.05,1.10,0.90,1.05,1.00,1.05,9935.00,167262.19,6.46,381160.00,-16575.00,24334.30
NIFTY,17-Jul-2026,28-Jul-2026,CE,25850.00,1.15,1.15,0.90,1.05,1.05,1.05,4761.00,79999.75,3.05,158990.00,37115.00,24334.30
NIFTY,17-Jul-2026,28-Jul-2026,CE,23700.00,499.95,700.00,464.95,650.75,685.65,650.75,1758.00,27763.50,681.51,141765.00,4290.00,24334.30
NIFTY,17-Jul-2026,28-Jul-2026,CE,21700.00,-,-,-,2130.00,2130.00,2673.85,-,-,-,130.00,-,24334.30
NIFTY,17-Jul-2026,28-Jul-2026,CE,24050.00,229.05,411.65,229.05,379.45,400.00,379.45,9373.00,148438.80,1915.38,178815.00,-187265.00,24334.30
NIFTY,17-Jul-2026,28-Jul-2026,CE,26100.00,0.95,1.10,0.80,0.95,1.05,0.95,3239.00,54951.53,1.90,221650.00,6175.00,24334.30
NIFTY,17-Jul-2026,28-Jul-2026,CE,24500.00,63.10,146.25,55.05,126.10,137.15,126.10,237929.00,3805185.95,16166.63,4867070.00,-427505.00,24334.30
NIFTY,17-Jul-2026,28-Jul-2026,CE,25150.00,4.70,10.35,4.70,8.80,9.40,8.80,9682.00,158324.28,47.78,146380.00,22880.00,24334.30
NIFTY,17-Jul-2026,28-Jul-2026,CE,22700.00,1565.00,1565.00,1565.00,1565.00,1565.00,1677.40,5.00,78.86,5.08,5460.00,325.00,24334.30
NIFTY,17-Jul-2026,28-Jul-2026,CE,24900.00,13.35,33.15,12.35,27.75,30.35,27.75,137182.00,2222185.29,1894.62,1377610.00,192140.00,24334.30
NIFTY,17-Jul-2026,28-Jul-2026,CE,22000.00,2145.00,2330.35,2145.00,2307.45,2330.35,2307.45,500.00,7878.20,728.20,634985.00,-8320.00,24334.30
NIFTY,17-Jul-2026,28-Jul-2026,CE,22800.00,1393.10,1527.65,1393.10,1524.20,1526.20,1524.20,17.00,268.39,16.45,15730.00,65.00,24334.30
NIFTY,17-Jul-2026,28-Jul-2026,CE,23050.00,-,-,-,1091.00,1091.00,1333.95,-,-,-,1040.00,-,24334.30
NIFTY,17-Jul-2026,28-Jul-2026,CE,25250.00,3.80,6.70,3.80,5.90,5.50,5.90,13017.00,213684.47,42.96,184340.00,45305.00,24334.30
NIFTY,17-Jul-2026,28-Jul-2026,CE,26000.00,1.15,1.20,0.95,1.10,1.10,1.10,39941.00,675029.93,27.03,3900585.00,326365.00,24334.30
NIFTY,17-Jul-2026,28-Jul-2026,CE,25450.00,2.60,3.15,2.05,2.75,2.70,2.75,4276.00,70742.56,6.83,130065.00,58695.00,24334.30
NIFTY,17-Jul-2026,28-Jul-2026,CE,22900.00,1296.75,1314.00,1284.75,1297.50,1297.50,1480.20,21.00,330.30,17.71,4355.00,-,24334.30
NIFTY,17-Jul-2026,28-Jul-2026,CE,21500.00,2650.00,2838.40,2650.00,2802.20,2828.70,2802.20,793.00,12525.14,1442.96,453765.00,-35165.00,24334.30
NIFTY,17-Jul-2026,28-Jul-2026,CE,22450.00,1737.95,1737.95,1737.95,1737.95,1737.95,1925.75,2.00,31.44,2.25,325.00,-,24334.30
NIFTY,17-Jul-2026,28-Jul-2026,CE,24750.00,24.55,62.10,21.90,51.40,56.20,51.40,23661.00,381288.60,642.26,470145.00,20215.00,24334.30
NIFTY,17-Jul-2026,28-Jul-2026,CE,22150.00,-,-,-,1874.45,1874.45,2224.75,-,-,-,65.00,-,24334.30
NIFTY,17-Jul-2026,28-Jul-2026,CE,21600.00,-,-,-,2783.40,-,2773.65,-,-,-,-,-,24334.30
NIFTY,17-Jul-2026,28-Jul-2026,CE,23400.00,762.90,957.00,762.90,941.20,957.00,941.20,171.00,2696.55,95.64,41405.00,780.00,24334.30
NIFTY,17-Jul-2026,21-Jul-2026,CE,22950.00,-,-,-,1098.65,1098.65,1399.60,-,-,-,65.00,-,24334.30
NIFTY,17-Jul-2026,21-Jul-2026,CE,22350.00,-,-,-,1812.95,-,1999.15,-,-,-,-,-,24334.30
NIFTY,17-Jul-2026,21-Jul-2026,CE,22900.00,1297.50,1419.25,1295.60,1413.70,1419.25,1413.70,20.00,315.00,17.30,28275.00,-130.00,24334.30
NIFTY,17-Jul-2026,21-Jul-2026,CE,22650.00,-,-,-,1544.75,-,1699.35,-,-,-,-,-,24334.30
NIFTY,17-Jul-2026,21-Jul-2026,CE,21600.00,2605.00,2635.00,2605.00,2635.00,2635.00,2748.65,4.00,62.99,6.83,715.00,195.00,24334.30
NIFTY,17-Jul-2026,21-Jul-2026,CE,21900.00,-,-,-,2080.00,2080.00,2448.85,-,-,-,780.00,-,24334.30
NIFTY,17-Jul-2026,21-Jul-2026,CE,22300.00,-,-,-,1858.85,-,2049.10,-,-,-,-,-,24334.30
NIFTY,17-Jul-2026,21-Jul-2026,CE,23900.00,260.80,477.10,234.85,423.65,451.15,423.65,87791.00,1383901.53,20068.35,341185.00,-264355.00,24334.30
NIFTY,17-Jul-2026,21-Jul-2026,CE,22050.00,-,-,-,2092.30,-,2298.95,-,-,-,-,-,24334.30
NIFTY,17-Jul-2026,21-Jul-2026,CE,23600.00,498.20,757.05,498.20,704.15,740.00,704.15,2644.00,41648.76,1089.80,104455.00,-4420.00,24334.30
NIFTY,17-Jul-2026,21-Jul-2026,CE,23050.00,1161.25,1161.25,1161.25,1161.25,1161.25,1299.70,1.00,15.74,0.76,195.00,65.00,24334.30
NIFTY,17-Jul-2026,21-Jul-2026,CE,22550.00,-,-,-,1632.70,-,1799.25,-,-,-,-,-,24334.30
NIFTY,17-Jul-2026,21-Jul-2026,CE,22400.00,-,-,-,1767.40,-,1949.15,-,-,-,-,-,24334.30
NIFTY,17-Jul-2026,21-Jul-2026,CE,24900.00,2.55,5.55,2.05,3.15,2.95,3.15,1706106.00,27616687.23,3361.62,3320460.00,-446485.00,24334.30
NIFTY,17-Jul-2026,21-Jul-2026,CE,23100.00,1117.60,1183.15,1085.75,1173.20,1173.20,1249.80,93.00,1464.40,68.00,30810.00,-520.00,24334.30
NIFTY,17-Jul-2026,21-Jul-2026,CE,26050.00,0.55,0.55,0.40,0.50,0.45,0.50,1806.00,30580.66,0.56,34060.00,-26910.00,24334.30
NIFTY,17-Jul-2026,21-Jul-2026,CE,22450.00,-,-,-,1722.15,-,1899.20,-,-,-,-,-,24334.30
NIFTY,17-Jul-2026,21-Jul-2026,CE,22700.00,-,-,-,1501.40,-,1649.35,-,-,-,-,-,24334.30
NIFTY,17-Jul-2026,21-Jul-2026,CE,24700.00,4.20,20.55,3.05,10.60,12.95,10.60,2012664.00,32325475.77,12155.25,8296990.00,1975220.00,24334.30
NIFTY,17-Jul-2026,21-Jul-2026,CE,23850.00,286.00,522.40,272.90,463.25,498.55,463.25,17024.00,268260.60,4346.04,97630.00,-37180.00,24334.30
NIFTY,17-Jul-2026,21-Jul-2026,CE,25300.00,0.80,1.10,0.75,0.80,0.75,0.80,330998.00,5443444.89,182.78,3675815.00,-44590.00,24334.30
NIFTY,17-Jul-2026,21-Jul-2026,CE,23800.00,325.00,572.15,313.00,514.30,546.00,514.30,41276.00,650507.45,11967.73,355160.00,10335.00,24334.30
NIFTY,17-Jul-2026,21-Jul-2026,CE,23200.00,985.20,1111.90,977.10,1106.60,1106.60,1106.60,138.00,2174.09,93.05,16640.00,-845.00,24334.30
NIFTY,17-Jul-2026,21-Jul-2026,CE,25350.00,0.85,0.95,0.65,0.75,0.70,0.75,50749.00,836242.70,26.05,622570.00,68965.00,24334.30
NIFTY,17-Jul-2026,21-Jul-2026,CE,25050.00,1.50,2.45,1.35,1.85,1.55,1.85,315156.00,5131912.89,385.32,1373710.00,308035.00,24334.30
NIFTY,17-Jul-2026,21-Jul-2026,CE,22000.00,2135.70,2135.70,2135.70,2135.70,2135.70,2348.90,1.00,15.69,1.39,1950.00,65.00,24334.30
NIFTY,17-Jul-2026,21-Jul-2026,CE,24500.00,13.90,68.60,11.25,43.20,51.50,43.20,3729193.00,59468516.39,81117.87,6620055.00,-1222845.00,24334.30
NIFTY,17-Jul-2026,21-Jul-2026,CE,22750.00,-,-,-,1458.50,-,1599.40,-,-,-,-,-,24334.30
NIFTY,17-Jul-2026,21-Jul-2026,CE,25150.00,1.25,1.70,1.10,1.30,1.25,1.30,153995.00,2517570.34,137.08,654940.00,-160615.00,24334.30
NIFTY,17-Jul-2026,21-Jul-2026,CE,21750.00,-,-,-,2379.35,-,2598.75,-,-,-,-,-,24334.30
NIFTY,17-Jul-2026,21-Jul-2026,CE,22250.00,-,-,-,1905.00,-,2099.05,-,-,-,-,-,24334.30
NIFTY,17-Jul-2026,21-Jul-2026,CE,23150.00,1073.75,1073.75,1073.70,1073.70,1073.70,1199.95,2.00,31.49,1.40,260.00,130.00,24334.30
NIFTY,17-Jul-2026,21-Jul-2026,CE,21650.00,-,-,-,2476.25,-,2698.65,-,-,-,-,-,24334.30
NIFTY,17-Jul-2026,21-Jul-2026,CE,21850.00,-,-,-,2283.00,-,2498.80,-,-,-,-,-,24334.30
NIFTY,17-Jul-2026,21-Jul-2026,CE,24550.00,10.50,52.30,8.50,31.15,37.00,31.15,1585154.00,25320881.22,25786.26,2617680.00,301795.00,24334.30
NIFTY,17-Jul-2026,21-Jul-2026,CE,22850.00,-,-,-,1072.00,1068.20,1499.50,-,-,-,65.00,-,24334.30
NIFTY,17-Jul-2026,21-Jul-2026,CE,24450.00,24.75,88.10,9.00,58.10,69.30,58.10,1808255.00,28791861.60,54169.01,2501330.00,299585.00,24334.30
NIFTY,17-Jul-2026,21-Jul-2026,CE,22500.00,1670.00,1889.85,1670.00,1783.15,1787.00,1783.15,79.00,1246.94,91.56,9425.00,1300.00,24334.30
NIFTY,17-Jul-2026,21-Jul-2026,CE,26000.00,0.55,0.75,0.40,0.50,0.50,0.50,131095.00,2215547.04,41.54,1551875.00,-1388075.00,24334.30
NIFTY,17-Jul-2026,21-Jul-2026,CE,22150.00,-,-,-,1998.20,-,2199.00,-,-,-,-,-,24334.30
NIFTY,17-Jul-2026,21-Jul-2026,CE,24950.00,2.20,4.15,1.85,2.70,2.40,2.70,1329928.00,21570433.81,2326.47,1493830.00,379795.00,24334.30
NIFTY,17-Jul-2026,21-Jul-2026,CE,25650.00,0.55,0.80,0.50,0.60,0.55,0.60,15446.00,257529.58,6.14,123760.00,-75465.00,24334.30
NIFTY,17-Jul-2026,21-Jul-2026,CE,21950.00,-,-,-,2187.30,-,2398.85,-,-,-,-,-,24334.30
NIFTY,17-Jul-2026,21-Jul-2026,CE,24400.00,26.65,110.70,17.00,76.80,89.70,76.80,3426358.00,54478690.56,136652.68,5530395.00,298155.00,24334.30
NIFTY,17-Jul-2026,21-Jul-2026,CE,25900.00,0.60,0.60,0.45,0.50,0.50,0.50,11408.00,192057.48,3.80,360230.00,-140725.00,24334.30
NIFTY,17-Jul-2026,21-Jul-2026,CE,25550.00,0.75,0.85,0.55,0.60,0.60,0.60,27894.00,463261.15,11.54,378300.00,-28015.00,24334.30
NIFTY,17-Jul-2026,21-Jul-2026,CE,25950.00,0.60,0.60,0.40,0.50,0.55,0.50,1506.00,25402.96,0.51,46540.00,-14820.00,24334.30
NIFTY,17-Jul-2026,21-Jul-2026,CE,24050.00,158.70,347.75,137.35,292.95,321.75,292.95,397828.00,6277522.29,58476.08,809380.00,-1415570.00,24334.30
NIFTY,17-Jul-2026,21-Jul-2026,CE,25450.00,0.75,0.80,0.60,0.65,0.65,0.65,48038.00,794689.98,21.36,558870.00,10595.00,24334.30
NIFTY,17-Jul-2026,21-Jul-2026,CE,23400.00,720.00,951.85,720.00,907.20,917.45,907.20,414.00,6519.35,222.41,44655.00,-975.00,24334.30
NIFTY,17-Jul-2026,21-Jul-2026,CE,21800.00,-,-,-,2331.10,-,2548.75,-,-,-,-,-,24334.30
NIFTY,17-Jul-2026,21-Jul-2026,CE,23750.00,372.10,615.85,355.95,560.25,590.15,560.25,4262.00,67144.70,1350.08,49335.00,6110.00,24334.30
NIFTY,17-Jul-2026,21-Jul-2026,CE,24000.00,184.90,391.20,167.00,336.85,363.05,336.85,698911.00,11026268.89,123257.29,2040545.00,-1798225.00,24334.30
NIFTY,17-Jul-2026,21-Jul-2026,CE,22800.00,1420.90,1421.90,1420.90,1421.90,1421.90,1549.45,4.00,62.98,3.70,4030.00,130.00,24334.30
NIFTY,17-Jul-2026,21-Jul-2026,CE,24100.00,128.45,307.10,111.40,255.30,279.60,255.30,1556612.00,24580518.20,196191.22,2905825.00,-4667780.00,24334.30
NIFTY,17-Jul-2026,21-Jul-2026,CE,26100.00,0.50,0.50,0.35,0.40,0.40,0.40,11113.00,188535.12,3.08,244075.00,-12805.00,24334.30
NIFTY,17-Jul-2026,21-Jul-2026,CE,22600.00,-,-,-,1425.35,1425.35,1749.30,-,-,-,-,-,24334.30
NIFTY,17-Jul-2026,21-Jul-2026,CE,24150.00,99.00,268.40,89.00,216.95,250.00,216.95,1770857.00,27986618.17,188590.41,2030080.00,-3172520.00,24334.30
NIFTY,17-Jul-2026,21-Jul-2026,CE,26200.00,0.50,0.50,0.35,0.40,0.40,0.40,31511.00,536640.98,8.65,949325.00,-91455.00,24334.30
NIFTY,17-Jul-2026,21-Jul-2026,CE,23000.00,1100.00,1352.55,1026.00,1311.65,1330.00,1311.65,979.00,15417.14,781.09,196885.00,-8320.00,24334.30
NIFTY,17-Jul-2026,21-Jul-2026,CE,25750.00,0.70,0.70,0.50,0.55,0.50,0.55,8606.00,144046.16,3.23,84825.00,-89830.00,24334.30
NIFTY,17-Jul-2026,21-Jul-2026,CE,23250.00,968.95,1114.00,936.40,1084.80,1114.00,1084.80,27.00,425.65,17.61,780.00,-,24334.30
NIFTY,17-Jul-2026,21-Jul-2026,CE,24850.00,2.90,7.70,2.45,4.10,3.80,4.10,803590.00,12982147.87,2160.39,1878565.00,123760.00,24334.30
NIFTY,17-Jul-2026,21-Jul-2026,CE,26150.00,0.50,0.50,0.35,0.40,0.45,0.40,4623.00,78580.72,1.28,74165.00,-14430.00,24334.30
NIFTY,16-Jul-2026,25-Jun-2030,CE,16500.00,-,-,-,13374.05,-,11400.90,-,-,-,-,-,24072.75
NIFTY,16-Jul-2026,25-Jun-2030,CE,27000.00,-,-,-,6972.50,-,4879.75,-,-,-,-,-,24072.75
NIFTY,16-Jul-2026,25-Jun-2030,CE,30000.00,-,-,-,5580.35,-,3628.85,-,-,-,-,-,24072.75
NIFTY,16-Jul-2026,25-Jun-2030,CE,18000.00,-,-,-,12423.90,-,10307.95,-,-,-,-,-,24072.75
NIFTY,16-Jul-2026,25-Jun-2030,CE,22500.00,-,-,-,9012.40,-,7304.25,-,-,-,-,-,24072.75
NIFTY,16-Jul-2026,25-Jun-2030,CE,28500.00,-,-,-,5382.85,-,4218.45,-,-,-,-,-,24072.75
NIFTY,16-Jul-2026,25-Jun-2030,CE,31500.00,-,-,-,3984.80,-,3107.95,-,-,-,-,-,24072.75
NIFTY,16-Jul-2026,25-Jun-2030,CE,21000.00,-,-,-,10421.65,-,8249.80,-,-,-,-,-,24072.75
NIFTY,16-Jul-2026,25-Jun-2030,CE,25500.00,-,-,-,7070.45,-,5616.15,-,-,-,-,-,24072.75
NIFTY,16-Jul-2026,25-Jun-2030,CE,24000.00,-,-,-,8591.55,-,6425.25,-,-,-,-,-,24072.75
NIFTY,16-Jul-2026,31-Dec-2030,CE,22500.00,-,-,-,9536.95,-,7868.55,-,-,-,-,-,24072.75
NIFTY,16-Jul-2026,31-Dec-2030,CE,16500.00,-,-,-,13763.55,-,11832.50,-,-,-,-,-,24072.75
NIFTY,16-Jul-2026,31-Dec-2030,CE,18000.00,-,-,-,12674.15,-,10778.70,-,-,-,-,-,24072.75
NIFTY,16-Jul-2026,31-Dec-2030,CE,19500.00,-,-,-,11601.15,-,9761.10,-,-,-,-,-,24072.75
NIFTY,16-Jul-2026,31-Dec-2030,CE,31500.00,-,-,-,4554.55,-,3665.60,-,-,-,-,-,24072.75
NIFTY,16-Jul-2026,31-Dec-2030,CE,28500.00,-,-,-,5968.30,-,4807.85,-,-,-,-,-,24072.75
NIFTY,16-Jul-2026,31-Dec-2030,CE,25500.00,-,-,-,7639.65,-,6209.30,-,-,-,-,-,24072.75
NIFTY,16-Jul-2026,31-Dec-2030,CE,27000.00,-,-,-,6772.80,-,5475.90,-,-,-,-,-,24072.75
NIFTY,16-Jul-2026,31-Dec-2030,CE,21000.00,-,-,-,10552.50,-,8788.50,-,-,-,-,-,24072.75
NIFTY,16-Jul-2026,31-Dec-2030,CE,24000.00,-,-,-,8563.30,-,7008.00,-,-,-,-,-,24072.75
NIFTY,16-Jul-2026,31-Dec-2030,CE,30000.00,-,-,-,5227.20,-,4205.60,-,-,-,-,-,24072.75
NIFTY,16-Jul-2026,24-Jun-2031,CE,22500.00,-,-,-,8012.75,-,8371.05,-,-,-,-,-,24072.75
NIFTY,16-Jul-2026,24-Jun-2031,CE,19500.00,-,-,-,9840.60,-,10212.60,-,-,-,-,-,24072.75
NIFTY,16-Jul-2026,24-Jun-2031,CE,30000.00,-,-,-,4459.90,-,4732.10,-,-,-,-,-,24072.75
NIFTY,16-Jul-2026,24-Jun-2031,CE,18000.00,-,-,-,10825.95,-,11198.50,-,-,-,-,-,24072.75
NIFTY,16-Jul-2026,24-Jun-2031,CE,31500.00,-,-,-,3928.35,-,4179.65,-,-,-,-,-,24072.75
NIFTY,16-Jul-2026,24-Jun-2031,CE,25500.00,-,-,-,6409.80,-,6740.30,-,-,-,-,-,24072.75
NIFTY,16-Jul-2026,24-Jun-2031,CE,27000.00,-,-,-,5699.00,-,6011.60,-,-,-,-,-,24072.75
NIFTY,16-Jul-2026,24-Jun-2031,CE,24000.00,-,-,-,7181.90,-,7527.15,-,-,-,-,-,24072.75
NIFTY,16-Jul-2026,24-Jun-2031,CE,28500.00,-,-,-,5048.95,-,5341.75,-,-,-,-,-,24072.75
NIFTY,16-Jul-2026,24-Jun-2031,CE,16500.00,-,-,-,11849.25,-,12218.10,-,-,-,-,-,24072.75
NIFTY,16-Jul-2026,24-Jun-2031,CE,21000.00,-,-,-,8900.75,-,9267.90,-,-,-,-,-,24072.75
NIFTY,16-Jul-2026,29-Jun-2027,CE,19000.00,-,-,-,7800.00,7800.00,6272.40,-,-,-,75.00,-,24072.75
NIFTY,16-Jul-2026,29-Jun-2027,CE,27000.00,-,-,-,1932.50,-,1062.55,-,-,-,-,-,24072.75
NIFTY,16-Jul-2026,29-Jun-2027,CE,21000.00,-,-,-,3061.80,-,4546.10,-,-,-,-,-,24072.75
NIFTY,16-Jul-2026,29-Jun-2027,CE,22500.00,-,-,-,5539.60,-,3394.70,-,-,-,-,-,24072.75
NIFTY,16-Jul-2026,28-Dec-2027,CE,27000.00,1290.00,1325.00,1285.20,1292.70,1292.70,1292.70,13.00,239.10,10.95,38895.00,130.00,24072.75
NIFTY,16-Jul-2026,28-Dec-2027,CE,19500.00,-,-,-,8684.70,-,6467.90,-,-,-,-,-,24072.75
NIFTY,16-Jul-2026,28-Dec-2027,CE,16500.00,-,-,-,11316.40,-,9085.35,-,-,-,-,-,24072.75
NIFTY,16-Jul-2026,28-Dec-2027,CE,33000.00,164.90,165.00,150.05,150.05,150.05,390.95,3.00,64.66,0.31,2665.00,130.00,24072.75
NIFTY,16-Jul-2026,28-Dec-2027,CE,26000.00,1850.90,1876.85,1822.20,1826.00,1826.00,2162.20,14.00,253.44,16.84,70240.00,65.00,24072.75
NIFTY,16-Jul-2026,28-Dec-2027,CE,21000.00,-,-,-,4902.40,-,5259.35,-,-,-,-,-,24072.75
NIFTY,16-Jul-2026,28-Dec-2027,CE,30000.00,374.95,381.00,366.00,366.00,366.00,366.00,36.00,710.74,8.74,98475.00,845.00,24072.75
NIFTY,16-Jul-2026,28-Dec-2027,CE,24000.00,3025.00,3025.00,2940.00,2973.65,2973.65,3201.35,8.00,140.31,15.51,29185.00,-130.00,24072.75
NIFTY,16-Jul-2026,28-Dec-2027,CE,18000.00,-,-,-,6285.70,-,7753.80,-,-,-,-,-,24072.75
NIFTY,16-Jul-2026,28-Dec-2027,CE,28500.00,700.00,747.00,700.00,747.00,747.00,1240.50,3.00,56.99,1.42,6110.00,130.00,24072.75
NIFTY,16-Jul-2026,28-Dec-2027,CE,31500.00,-,-,-,330.00,330.00,586.15,-,-,-,2210.00,-,24072.75
NIFTY,16-Jul-2026,28-Dec-2027,CE,25000.00,2386.20,2410.95,2330.00,2345.85,2345.85,2345.85,20.00,355.87,30.87,30235.00,195.00,24072.75
NIFTY,16-Jul-2026,28-Dec-2027,CE,25500.00,-,-,-,2750.00,2750.00,2395.95,-,-,-,130.00,-,24072.75
NIFTY,16-Jul-2026,28-Dec-2027,CE,22500.00,-,-,-,6183.00,-,4161.60,-,-,-,-,-,24072.75
NIFTY,16-Jul-2026,27-Jun-2028,CE,21000.00,-,-,-,5226.55,-,5923.80,-,-,-,-,-,24072.75
NIFTY,16-Jul-2026,27-Jun-2028,CE,30000.00,-,-,-,2278.45,-,1388.80,-,-,-,-,-,24072.75
NIFTY,16-Jul-2026,27-Jun-2028,CE,22500.00,-,-,-,6796.05,-,4864.75,-,-,-,-,-,24072.75
NIFTY,16-Jul-2026,27-Jun-2028,CE,25500.00,-,-,-,4676.60,-,3100.95,-,-,-,-,-,24072.75
NIFTY,16-Jul-2026,27-Jun-2028,CE,27000.00,-,-,-,2885.15,-,2410.75,-,-,-,-,-,24072.75
NIFTY,16-Jul-2026,27-Jun-2028,CE,18000.00,-,-,-,6809.35,-,8305.55,-,-,-,-,-,24072.75
NIFTY,16-Jul-2026,27-Jun-2028,CE,28500.00,-,-,-,2990.00,-,1843.70,-,-,-,-,-,24072.75
NIFTY,16-Jul-2026,27-Jun-2028,CE,31500.00,-,-,-,1784.80,-,1033.05,-,-,-,-,-,24072.75
NIFTY,16-Jul-2026,27-Jun-2028,CE,19500.00,-,-,-,9209.10,-,7078.60,-,-,-,-,-,24072.75
NIFTY,16-Jul-2026,27-Jun-2028,CE,16500.00,-,-,-,11752.80,-,9580.25,-,-,-,-,-,24072.75
NIFTY,16-Jul-2026,27-Jun-2028,CE,24000.00,-,-,-,3918.85,-,3920.40,-,-,-,-,-,24072.75
NIFTY,16-Jul-2026,26-Dec-2028,CE,31500.00,-,-,-,2327.60,-,1524.05,-,-,-,-,-,24072.75
NIFTY,16-Jul-2026,26-Dec-2028,CE,18000.00,-,-,-,9380.30,-,8836.35,-,-,-,-,-,24072.75
NIFTY,16-Jul-2026,26-Dec-2028,CE,21000.00,-,-,-,7512.50,-,6549.45,-,-,-,-,-,24072.75
NIFTY,16-Jul-2026,26-Dec-2028,CE,28500.00,-,-,-,3608.65,-,2448.75,-,-,-,-,-,24072.75
NIFTY,16-Jul-2026,26-Dec-2028,CE,27000.00,-,-,-,2635.00,2635.00,3056.00,-,-,-,715.00,-,24072.75
NIFTY,16-Jul-2026,26-Dec-2028,CE,22500.00,-,-,-,7382.90,-,5522.60,-,-,-,-,-,24072.75
NIFTY,16-Jul-2026,26-Dec-2028,CE,19500.00,-,-,-,9716.40,-,7659.90,-,-,-,-,-,24072.75
NIFTY,16-Jul-2026,26-Dec-2028,CE,16500.00,-,-,-,12176.65,-,10059.65,-,-,-,-,-,24072.75
NIFTY,16-Jul-2026,26-Dec-2028,CE,25500.00,-,-,-,5309.05,-,3769.60,-,-,-,-,-,24072.75
NIFTY,16-Jul-2026,26-Dec-2028,CE,28000.00,-,-,-,2050.00,2050.00,2639.65,-,-,-,6250.00,-,24072.75
NIFTY,16-Jul-2026,26-Dec-2028,CE,24000.00,-,-,-,4800.00,4800.00,4593.65,-,-,-,260.00,-,24072.75
NIFTY,16-Jul-2026,26-Dec-2028,CE,30000.00,-,-,-,1400.00,1400.00,1941.30,-,-,-,10255.00,-,24072.75
NIFTY,16-Jul-2026,26-Jun-2029,CE,24000.00,-,-,-,8085.35,-,5231.85,-,-,-,-,-,24072.75
NIFTY,16-Jul-2026,26-Jun-2029,CE,22500.00,-,-,-,7946.50,-,6144.80,-,-,-,-,-,24072.75
NIFTY,16-Jul-2026,26-Jun-2029,CE,30000.00,-,-,-,5268.40,-,2503.50,-,-,-,-,-,24072.75
NIFTY,16-Jul-2026,26-Jun-2029,CE,16500.00,-,-,-,12587.95,-,10522.75,-,-,-,-,-,24072.75
NIFTY,16-Jul-2026,26-Jun-2029,CE,31500.00,-,-,-,2878.65,-,2041.25,-,-,-,-,-,24072.75
NIFTY,16-Jul-2026,26-Jun-2029,CE,19500.00,-,-,-,10206.95,-,8214.60,-,-,-,-,-,24072.75
NIFTY,16-Jul-2026,26-Jun-2029,CE,25500.00,-,-,-,5917.35,-,4408.85,-,-,-,-,-,24072.75
NIFTY,16-Jul-2026,26-Jun-2029,CE,27000.00,-,-,-,6570.40,-,3681.90,-,-,-,-,-,24072.75
NIFTY,16-Jul-2026,26-Jun-2029,CE,28500.00,-,-,-,4213.30,-,3048.15,-,-,-,-,-,24072.75
